timestamp,open,high,low,close,volume
2024-10-13 13:00:00,62646.1,62804.7,62602.1,62633.9,1359.533
2024-10-13 14:00:00,62633.9,62633.9,62162.0,62227.1,7530.627
2024-10-13 15:00:00,62227.1,62339.2,62012.1,62193.6,7575.46
2024-10-13 16:00:00,62193.6,62698.4,62141.5,62599.9,5977.018
2024-10-13 17:00:00,62599.9,62864.0,62383.0,62486.6,6375.65
2024-10-13 18:00:00,62486.6,62587.0,62281.4,62381.0,2970.093
2024-10-13 19:00:00,62381.0,62713.6,62381.0,62700.4,1751.42
2024-10-13 20:00:00,62700.4,62738.4,62577.3,62738.1,1186.463
2024-10-13 21:00:00,62738.1,63050.0,62650.5,62862.6,3712.91
2024-10-13 22:00:00,62862.6,63100.0,62688.8,62813.9,3680.776
2024-10-13 23:00:00,62813.9,62872.6,62593.5,62838.7,2359.897
2024-10-14 00:00:00,62838.7,62870.0,62422.5,62490.1,2636.084
2024-10-14 01:00:00,62490.1,62798.0,62472.1,62601.2,1726.846
2024-10-14 02:00:00,62601.2,62613.1,62437.5,62586.5,1643.709
2024-10-14 03:00:00,62586.5,64384.0,62586.5,64288.0,20850.285
2024-10-14 04:00:00,64288.0,64539.6,64075.9,64123.7,9919.8
2024-10-14 05:00:00,64123.7,64141.8,63761.8,63909.5,6241.988
2024-10-14 06:00:00,63909.5,64220.0,63770.1,64064.4,4710.071
2024-10-14 07:00:00,64064.4,64694.8,64000.0,64597.7,10436.014
2024-10-14 08:00:00,64597.7,64855.5,64351.8,64403.8,7932.824
2024-10-14 09:00:00,64403.8,64891.0,64313.3,64800.0,6842.221
2024-10-14 10:00:00,64800.0,65000.0,64683.3,64837.8,7343.846
2024-10-14 11:00:00,64837.8,65151.8,64774.3,64903.5,6090.578
2024-10-14 12:00:00,64903.5,64999.6,64723.9,64835.0,5167.631
2024-10-14 13:00:00,64835.0,65300.0,64611.5,65122.6,12815.407
2024-10-14 14:00:00,65122.6,66283.8,65086.2,65897.2,28062.456
2024-10-14 15:00:00,65897.2,66104.8,65811.0,65862.0,6364.524
2024-10-14 16:00:00,65862.0,66006.1,65606.0,65686.2,7233.528
2024-10-14 17:00:00,65686.2,65839.2,65543.9,65625.1,4609.427
2024-10-14 18:00:00,65625.1,65960.0,65557.8,65752.5,4545.553
2024-10-14 19:00:00,65752.5,66060.8,65697.6,65905.6,5398.87
2024-10-14 20:00:00,65905.6,66028.0,65764.8,65897.5,2558.476
2024-10-14 21:00:00,65897.5,65983.5,65650.0,65757.4,2287.846
2024-10-14 22:00:00,65757.4,67300.0,65741.9,66449.2,12822.213
2024-10-14 23:00:00,66449.2,66525.9,66027.7,66080.1,5843.02
2024-10-15 00:00:00,66080.1,66337.0,65850.0,65922.1,4759.357
2024-10-15 01:00:00,65922.1,66009.2,65750.0,65868.0,2288.001
2024-10-15 02:00:00,65868.0,65932.4,65699.6,65760.0,2201.889
2024-10-15 03:00:00,65760.0,65760.0,65310.1,65401.5,5432.384
2024-10-15 04:00:00,65401.5,65693.1,65321.0,65599.0,3393.524
2024-10-15 05:00:00,65599.0,65600.0,65210.2,65361.1,3680.397
2024-10-15 06:00:00,65361.1,65616.5,65275.0,65551.1,3308.573
2024-10-15 07:00:00,65551.1,65844.1,65550.0,65651.5,4239.124
2024-10-15 08:00:00,65651.5,65854.3,65620.0,65748.8,2397.769
2024-10-15 09:00:00,65748.8,65769.0,65582.8,65628.7,2790.431
2024-10-15 10:00:00,65628.7,65738.2,65558.1,65664.0,2433.744
2024-10-15 11:00:00,65664.0,65705.8,65254.0,65380.0,7068.476
2024-10-15 12:00:00,65380.0,65944.0,65362.4,65780.8,6405.362
2024-10-15 13:00:00,65780.8,67782.4,65745.6,67665.0,26955.967
2024-10-15 14:00:00,67665.0,67999.0,65132.1,65351.0,52904.197
2024-10-15 15:00:00,65351.0,66300.0,64762.1,66009.9,30822.925
2024-10-15 16:00:00,66009.9,67234.6,65972.1,66866.0,19753.196
2024-10-15 17:00:00,66866.0,67054.7,66449.8,66807.1,9465.355
2024-10-15 18:00:00,66807.1,67396.0,66750.0,66902.0,8768.778
2024-10-15 19:00:00,66902.0,67059.9,66571.7,66957.1,7057.845
2024-10-15 20:00:00,66957.1,67000.0,66361.2,66443.6,7919.319
2024-10-15 21:00:00,66443.6,66600.0,66100.6,66414.5,7412.028
2024-10-15 22:00:00,66414.5,66988.8,66389.1,66732.3,4346.432
2024-10-15 23:00:00,66732.3,67150.2,66660.3,67057.4,3187.345
2024-10-16 00:00:00,67057.4,67131.7,66742.0,66860.1,2953.98
2024-10-16 01:00:00,66860.1,67497.5,66727.0,67367.6,5793.782
2024-10-16 02:00:00,67367.6,67570.1,67226.0,67279.2,3856.219
2024-10-16 03:00:00,67279.2,67294.0,67067.0,67088.9,2596.286
2024-10-16 04:00:00,67088.9,67236.0,66872.5,66982.0,2757.222
2024-10-16 05:00:00,66982.0,67344.1,66909.5,67200.0,2607.952
2024-10-16 06:00:00,67200.0,67299.8,66939.0,67037.5,3015.342
2024-10-16 07:00:00,67037.5,67037.5,66750.0,66962.9,3635.657
2024-10-16 08:00:00,66962.9,67261.0,66900.2,67118.2,5954.973
2024-10-16 09:00:00,67118.2,67500.7,67068.0,67413.6,6220.715
2024-10-16 10:00:00,67413.6,67827.8,67326.0,67724.5,9864.546
2024-10-16 11:00:00,67724.5,68525.0,67585.0,67883.9,21605.449
2024-10-16 12:00:00,67883.9,68064.9,67644.5,67823.8,7806.311
2024-10-16 13:00:00,67823.8,67959.9,67085.3,67373.8,13928.96
2024-10-16 14:00:00,67373.8,68327.0,67332.1,67655.9,18721.452
2024-10-16 15:00:00,67655.9,68058.8,67360.7,67735.4,7693.375
2024-10-16 16:00:00,67735.4,67924.5,67461.5,67802.5,5274.384
2024-10-16 17:00:00,67802.5,68083.3,67669.0,67927.1,3546.291
2024-10-16 18:00:00,67927.1,68051.1,67760.9,67802.3,2511.884
2024-10-16 19:00:00,67802.3,67939.9,67600.0,67700.1,3882.786
2024-10-16 20:00:00,67700.1,67942.8,67590.3,67590.4,3207.411
2024-10-16 21:00:00,67590.4,67684.1,67461.7,67538.2,2372.95
2024-10-16 22:00:00,67538.2,67850.9,67538.2,67763.5,1976.231
2024-10-16 23:00:00,67763.5,67802.3,67574.8,67595.1,3693.549
2024-10-17 00:00:00,67595.1,67921.0,67554.2,67687.8,2664.94
2024-10-17 01:00:00,67687.8,67877.6,67357.0,67876.8,4238.768
2024-10-17 02:00:00,67876.8,67880.0,67368.0,67450.1,2482.788
2024-10-17 03:00:00,67450.1,67678.0,67418.0,67573.1,1457.008
2024-10-17 04:00:00,67573.1,67573.1,67227.8,67240.7,2731.644
2024-10-17 05:00:00,67240.7,67450.0,67233.9,67315.4,2088.04
2024-10-17 06:00:00,67315.4,67473.3,67070.9,67135.2,3024.418
2024-10-17 07:00:00,67135.2,67279.5,67050.0,67272.7,3242.791
2024-10-17 08:00:00,67272.7,67467.1,67150.1,67430.6,2749.441
2024-10-17 09:00:00,67430.6,67515.0,67147.3,67167.6,2800.897
2024-10-17 10:00:00,67167.6,67271.7,66800.0,67192.2,7161.195
2024-10-17 11:00:00,67192.2,67272.2,66787.5,66861.3,4516.451
2024-10-17 12:00:00,66861.3,67171.9,66800.0,67153.5,4737.404
2024-10-17 13:00:00,67153.5,67334.1,66650.1,66998.3,11080.584
2024-10-17 14:00:00,66998.3,67280.0,66656.1,67091.4,11807.505
2024-10-17 15:00:00,67091.4,67666.6,66927.4,67566.8,9416.379
2024-10-17 16:00:00,67566.8,67574.0,67084.5,67359.3,5503.313
2024-10-17 17:00:00,67359.3,67510.2,67124.7,67262.3,3737.233
2024-10-17 18:00:00,67262.3,67287.8,66675.7,66906.2,11129.677
2024-10-17 19:00:00,66906.2,67000.0,66740.0,66810.3,3336.142
2024-10-17 20:00:00,66810.3,67124.0,66790.5,66908.0,2773.376
2024-10-17 21:00:00,66908.0,67108.0,66904.2,67051.6,1300.794
2024-10-17 22:00:00,67051.6,67457.9,67051.6,67419.7,3106.557
2024-10-17 23:00:00,67419.7,67437.0,67250.0,67390.4,1678.009
2024-10-18 00:00:00,67390.4,67435.9,67157.0,67180.1,1903.242
2024-10-18 01:00:00,67180.1,68300.0,67159.6,68070.4,9692.768
2024-10-18 02:00:00,68070.4,68126.5,67777.1,68093.0,5468.219
2024-10-18 03:00:00,68093.0,68099.9,67476.4,67524.5,4751.27
2024-10-18 04:00:00,67524.5,67855.3,67512.7,67712.1,3459.067
2024-10-18 05:00:00,67712.1,68034.4,67603.4,67981.8,2903.319
2024-10-18 06:00:00,67981.8,68400.0,67900.0,68081.6,8294.011
2024-10-18 07:00:00,68081.6,68193.3,67843.8,67950.1,3775.7
2024-10-18 08:00:00,67950.1,68035.0,67790.1,67890.1,2634.472
2024-10-18 09:00:00,67890.1,68020.0,67732.5,67778.2,2297.699
2024-10-18 10:00:00,67778.2,67954.0,67748.4,67857.0,2366.132
2024-10-18 11:00:00,67857.0,68014.7,67644.5,67678.6,2882.172
2024-10-18 12:00:00,67678.6,67799.5,67621.6,67641.4,2582.51
2024-10-18 13:00:00,67641.4,68182.1,67626.9,68179.9,7724.464
2024-10-18 14:00:00,68179.9,68700.0,67908.0,68415.3,21413.408
2024-10-18 15:00:00,68415.3,68950.0,68266.0,68723.1,13554.725
2024-10-18 16:00:00,68723.1,68915.7,68338.6,68788.8,9665.012
2024-10-18 17:00:00,68788.8,68900.6,68635.6,68693.9,3795.759
2024-10-18 18:00:00,68693.9,69049.7,68540.0,68881.8,6132.202
2024-10-18 19:00:00,68881.8,68960.0,68540.0,68572.8,4670.855
2024-10-18 20:00:00,68572.8,68662.0,68365.0,68404.1,3843.477
2024-10-18 21:00:00,68404.1,68469.9,68100.0,68395.1,3054.392
2024-10-18 22:00:00,68395.1,68399.8,68182.0,68190.1,1802.441
2024-10-18 23:00:00,68190.1,68446.3,68190.0,68402.4,1383.49
2024-10-19 00:00:00,68402.4,68456.6,68271.8,68310.0,1185.367
2024-10-19 01:00:00,68310.0,68431.8,68301.2,68312.8,928.026
2024-10-19 02:00:00,68312.8,68446.3,68306.0,68435.5,971.972
2024-10-19 03:00:00,68435.5,68685.0,68414.2,68433.0,2553.004
2024-10-19 04:00:00,68433.0,68547.4,68308.0,68309.9,1697.231
2024-10-19 05:00:00,68309.9,68418.0,68300.0,68372.1,893.648
2024-10-19 06:00:00,68372.1,68428.5,68316.5,68316.5,929.023
2024-10-19 07:00:00,68316.5,68387.8,68272.4,68329.9,1320.549
2024-10-19 08:00:00,68329.9,68472.8,68320.0,68392.8,1176.626
2024-10-19 09:00:00,68392.8,68424.1,68333.1,68333.1,740.022
2024-10-19 10:00:00,68333.1,68369.1,68228.0,68230.0,1833.88
2024-10-19 11:00:00,68230.0,68286.5,68051.9,68064.6,3607.589
2024-10-19 12:00:00,68064.6,68249.1,68059.5,68195.8,1528.625
2024-10-19 13:00:00,68195.8,68201.0,68090.4,68100.0,1094.594
2024-10-19 14:00:00,68100.0,68339.3,68099.9,68283.8,2159.615
2024-10-19 15:00:00,68283.8,68321.6,68146.0,68213.9,1388.072
2024-10-19 16:00:00,68213.9,68220.7,68012.5,68032.2,1738.167
2024-10-19 17:00:00,68032.2,68132.6,67980.0,68113.7,1662.009
2024-10-19 18:00:00,68113.7,68190.0,68074.8,68169.1,686.442
2024-10-19 19:00:00,68169.1,68233.2,68138.0,68173.3,653.287
2024-10-19 20:00:00,68173.3,68257.0,68155.9,68225.5,562.468
2024-10-19 21:00:00,68225.5,68323.0,68208.5,68210.1,851.036
2024-10-19 22:00:00,68210.1,68399.6,68184.7,68313.1,1338.523
2024-10-19 23:00:00,68313.1,68407.0,68279.6,68369.5,1241.635
2024-10-20 00:00:00,68369.5,68442.1,68220.3,68220.3,1385.043
2024-10-20 01:00:00,68220.3,68255.4,68125.0,68138.1,1246.115
2024-10-20 02:00:00,68138.1,68216.6,68095.0,68155.8,761.125
2024-10-20 03:00:00,68155.8,68173.0,68074.9,68166.7,1003.443
2024-10-20 04:00:00,68166.7,68298.9,68161.2,68226.2,694.444
2024-10-20 05:00:00,68226.2,68274.0,68156.6,68198.0,636.59
2024-10-20 06:00:00,68198.0,68395.0,68150.5,68374.0,1074.587
2024-10-20 07:00:00,68374.0,68440.5,68334.9,68353.9,1291.678
2024-10-20 08:00:00,68353.9,68502.2,68329.6,68378.0,1633.688
2024-10-20 09:00:00,68378.0,68431.1,68336.0,68414.9,747.462
2024-10-20 10:00:00,68414.9,68445.0,68355.1,68355.1,915.38
2024-10-20 11:00:00,68355.1,68434.9,68355.1,68396.9,542.115
2024-10-20 12:00:00,68396.9,68419.0,68223.1,68245.3,1151.079
2024-10-20 13:00:00,68245.3,68472.0,68177.5,68433.0,2289.402
2024-10-20 14:00:00,68433.0,68786.9,68433.0,68631.9,5331.577
2024-10-20 15:00:00,68631.9,68680.4,68344.0,68614.9,2265.418
2024-10-20 16:00:00,68614.9,68651.3,68490.0,68490.1,868.498
2024-10-20 17:00:00,68490.1,68600.0,68400.1,68550.1,820.001
2024-10-20 18:00:00,68550.1,68642.0,68550.0,68586.2,690.985
2024-10-20 19:00:00,68586.2,68590.0,68480.0,68498.1,670.343
2024-10-20 20:00:00,68498.1,68911.6,68447.6,68760.0,2930.021
2024-10-20 21:00:00,68760.0,68850.0,68629.5,68755.8,1540.188
2024-10-20 22:00:00,68755.8,69428.0,68588.1,69135.3,14265.516
2024-10-20 23:00:00,69135.3,69198.5,68917.3,69034.0,3686.376
2024-10-21 00:00:00,69034.0,69555.0,68962.7,69163.5,7057.284
2024-10-21 01:00:00,69163.5,69491.2,69100.0,69216.0,2742.955
2024-10-21 02:00:00,69216.0,69271.7,68714.2,68729.6,3683.064
2024-10-21 03:00:00,68729.6,68954.8,68600.0,68948.3,3261.239
2024-10-21 04:00:00,68948.3,69045.5,68792.0,69041.7,1424.478
2024-10-21 05:00:00,69041.7,69205.3,68961.0,68994.3,2356.434
2024-10-21 06:00:00,68994.3,69174.5,68634.7,68696.4,2971.07
2024-10-21 07:00:00,68696.4,68812.3,68456.6,68518.5,4213.943
2024-10-21 08:00:00,68518.5,68673.3,68282.0,68294.5,4412.71
2024-10-21 09:00:00,68294.5,68431.9,68122.1,68387.6,5099.851
2024-10-21 10:00:00,68387.6,68499.9,68271.9,68289.9,2276.553
2024-10-21 11:00:00,68289.9,68450.0,68186.5,68249.5,2623.593
2024-10-21 12:00:00,68249.5,68342.4,68071.1,68215.6,4062.325
2024-10-21 13:00:00,68215.6,68268.0,67158.7,67317.6,22351.398
2024-10-21 14:00:00,67317.6,67620.0,67030.0,67284.6,12004.105
2024-10-21 15:00:00,67284.6,67390.0,66853.3,67350.0,11527.38
2024-10-21 16:00:00,67350.0,67359.8,66900.1,67348.0,6932.219
2024-10-21 17:00:00,67348.0,67687.8,67266.2,67538.8,5959.37
2024-10-21 18:00:00,67538.8,67538.9,67055.0,67343.7,5097.809
2024-10-21 19:00:00,67343.7,67943.9,67343.7,67766.5,5211.895
2024-10-21 20:00:00,67766.5,67822.0,67631.0,67748.8,2128.787
2024-10-21 21:00:00,67748.8,67937.4,67671.8,67797.3,1781.863
2024-10-21 22:00:00,67797.3,67873.9,67600.1,67774.0,2181.73
2024-10-21 23:00:00,67774.0,67774.0,67333.0,67368.1,4084.919
2024-10-22 00:00:00,67368.1,67400.0,66560.9,67135.4,13021.899
2024-10-22 01:00:00,67135.4,67544.5,67031.0,67509.1,3395.575
2024-10-22 02:00:00,67509.1,67700.0,67256.8,67315.0,3432.655
2024-10-22 03:00:00,67315.0,67551.2,67300.9,67397.0,2162.06
2024-10-22 04:00:00,67397.0,67500.0,67281.9,67499.4,1371.902
2024-10-22 05:00:00,67499.4,67663.7,67459.0,67580.0,2036.292
2024-10-22 06:00:00,67580.0,67796.2,67575.0,67575.1,2656.327
2024-10-22 07:00:00,67575.1,67709.3,67350.4,67385.4,2863.959
2024-10-22 08:00:00,67385.4,67385.5,66893.5,66931.0,7495.086
2024-10-22 09:00:00,66931.0,67124.4,66732.6,66939.8,6073.567
2024-10-22 10:00:00,66939.8,67234.0,66847.8,67173.5,3932.874
2024-10-22 11:00:00,67173.5,67523.4,67147.1,67293.8,4050.42
2024-10-22 12:00:00,67293.8,67464.6,66837.1,66972.6,7204.557
2024-10-22 13:00:00,66972.6,67160.4,66613.1,66977.6,10541.053
2024-10-22 14:00:00,66977.6,67668.7,66805.9,67542.1,13731.377
2024-10-22 15:00:00,67542.1,67678.2,67080.0,67264.9,6173.12
2024-10-22 16:00:00,67264.9,67265.0,66907.0,66947.1,4494.729
2024-10-22 17:00:00,66947.1,67422.7,66925.0,67319.9,3932.794
2024-10-22 18:00:00,67319.9,67518.5,67232.0,67364.8,2850.917
2024-10-22 19:00:00,67364.8,67629.6,67330.0,67469.4,2741.819
2024-10-22 20:00:00,67469.4,67563.8,67395.0,67512.1,1407.64
2024-10-22 21:00:00,67512.1,67546.7,67399.3,67516.7,1142.313
2024-10-22 22:00:00,67516.7,67847.0,67464.6,67720.0,3166.815
2024-10-22 23:00:00,67720.0,67775.3,67249.5,67409.5,3641.448
2024-10-23 00:00:00,67409.5,67477.7,67104.9,67157.0,3548.075
2024-10-23 01:00:00,67157.0,67378.5,67156.9,67343.7,1600.147
2024-10-23 02:00:00,67343.7,67383.8,67045.2,67080.8,1908.409
2024-10-23 03:00:00,67080.8,67169.2,66850.5,67065.6,2852.843
2024-10-23 04:00:00,67065.6,67231.7,66983.0,67208.4,3725.474
2024-10-23 05:00:00,67208.4,67220.2,67029.0,67069.2,2214.262
2024-10-23 06:00:00,67069.2,67294.0,66880.0,66902.1,2823.443
2024-10-23 07:00:00,66902.1,66987.8,66755.4,66832.5,4203.381
2024-10-23 08:00:00,66832.5,67027.2,66374.0,66511.1,8591.437
2024-10-23 09:00:00,66511.1,66579.8,66162.8,66489.1,8893.828
2024-10-23 10:00:00,66489.1,66626.0,66366.3,66381.8,3596.949
2024-10-23 11:00:00,66381.8,66586.4,66306.9,66398.0,3765.996
2024-10-23 12:00:00,66398.0,66496.1,66060.1,66398.1,9889.11
2024-10-23 13:00:00,66398.1,66905.9,66336.5,66787.3,8491.264
2024-10-23 14:00:00,66787.3,66859.6,66412.3,66478.4,6045.22
2024-10-23 15:00:00,66478.4,66478.5,65900.0,66203.3,12844.065
2024-10-23 16:00:00,66203.3,66282.5,65794.6,65871.9,9019.498
2024-10-23 17:00:00,65871.9,65989.3,65623.8,65717.3,10856.215
2024-10-23 18:00:00,65717.3,66073.0,65240.2,66056.6,17840.175
2024-10-23 19:00:00,66056.6,66568.0,65870.0,66478.2,10446.267
2024-10-23 20:00:00,66478.2,66696.6,66334.6,66676.5,5119.605
2024-10-23 21:00:00,66676.5,66693.3,66366.1,66418.1,2405.247
2024-10-23 22:00:00,66418.1,66580.0,66343.7,66474.7,1930.945
2024-10-23 23:00:00,66474.7,66815.4,66462.0,66659.1,3586.811
2024-10-24 00:00:00,66659.1,67490.0,66509.3,67446.8,7270.903
2024-10-24 01:00:00,67446.8,67637.1,67075.9,67273.7,7105.168
2024-10-24 02:00:00,67273.7,67513.0,67155.0,67459.4,2968.02
2024-10-24 03:00:00,67459.4,67475.0,67208.2,67208.2,2143.566
2024-10-24 04:00:00,67208.2,67429.2,67194.2,67374.4,2605.552
2024-10-24 05:00:00,67374.4,67480.2,67341.9,67362.1,1322.837
2024-10-24 06:00:00,67362.1,67479.9,67115.1,67123.4,3256.354
2024-10-24 07:00:00,67123.4,67321.0,67065.5,67122.0,3210.506
2024-10-24 08:00:00,67122.0,67244.6,66844.1,66851.4,4064.73
2024-10-24 09:00:00,66851.4,67007.3,66721.5,66874.7,4952.112
2024-10-24 10:00:00,66874.7,67122.0,66852.9,66996.0,2830.702
2024-10-24 11:00:00,66996.0,67330.0,66982.0,67287.4,4217.627
2024-10-24 12:00:00,67287.4,67599.0,67256.9,67502.5,5526.582
2024-10-24 13:00:00,67502.5,67976.8,67432.6,67883.8,11676.984
2024-10-24 14:00:00,67883.8,67977.2,67516.0,67766.7,8726.86
2024-10-24 15:00:00,67766.7,68000.0,67578.3,67671.5,7128.722
2024-10-24 16:00:00,67671.5,67774.0,67331.4,67565.8,6116.987
2024-10-24 17:00:00,67565.8,67836.5,67431.8,67633.9,3257.138
2024-10-24 18:00:00,67633.9,67947.0,67603.0,67804.0,3907.609
2024-10-24 19:00:00,67804.0,68288.0,67697.1,68276.9,9850.474
2024-10-24 20:00:00,68276.9,68319.9,67926.8,68162.1,5957.045
2024-10-24 21:00:00,68162.1,68847.2,68162.1,68321.2,12785.504
2024-10-24 22:00:00,68321.2,68538.0,68160.0,68164.2,3621.961
2024-10-24 23:00:00,68164.2,68250.0,67982.3,68171.2,3323.087
2024-10-25 00:00:00,68171.2,68258.0,67855.0,67971.5,3816.627
2024-10-25 01:00:00,67971.5,67971.5,67810.7,67946.3,2380.758
2024-10-25 02:00:00,67946.3,68057.9,67802.9,68038.0,1759.369
2024-10-25 03:00:00,68038.0,68215.0,67944.4,67970.0,2132.872
2024-10-25 04:00:00,67970.0,68010.0,67644.6,67706.8,3754.795
2024-10-25 05:00:00,67706.8,67845.0,67560.1,67728.8,3124.694
2024-10-25 06:00:00,67728.8,67835.1,67560.0,67612.3,2210.794
2024-10-25 07:00:00,67612.3,67695.1,67215.1,67506.1,7031.434
2024-10-25 08:00:00,67506.1,67777.0,67295.1,67645.9,5194.929
2024-10-25 09:00:00,67645.9,67881.3,67488.5,67822.0,5353.52
2024-10-25 10:00:00,67822.0,67856.4,67645.0,67834.0,2413.253
2024-10-25 11:00:00,67834.0,68174.1,67758.5,68084.6,4357.137
2024-10-25 12:00:00,68084.6,68284.9,67958.0,68040.8,4453.858
2024-10-25 13:00:00,68040.8,68445.8,67714.0,68326.2,8670.745
2024-10-25 14:00:00,68326.2,68755.0,68116.7,68288.8,11627.456
2024-10-25 15:00:00,68288.8,68524.4,67377.4,67653.2,12349.76
2024-10-25 16:00:00,67653.2,67837.4,67303.0,67634.5,8806.115
2024-10-25 17:00:00,67634.5,67777.1,66702.0,66800.1,13679.322
2024-10-25 18:00:00,66800.1,67574.4,65950.0,66999.6,33286.222
2024-10-25 19:00:00,66999.6,67200.0,66603.1,66825.4,9660.898
2024-10-25 20:00:00,66825.4,67016.0,66580.3,66909.9,5738.385
2024-10-25 21:00:00,66909.9,67278.3,66909.9,67270.2,2524.632
2024-10-25 22:00:00,67270.2,67367.0,66564.2,66589.6,4774.37
2024-10-25 23:00:00,66589.6,66780.0,65524.5,66666.8,24869.167
2024-10-26 00:00:00,66666.8,66829.8,66520.0,66725.9,4530.499
2024-10-26 01:00:00,66725.9,66801.9,66523.0,66688.8,2868.604
2024-10-26 02:00:00,66688.8,67023.8,66408.4,66822.5,4842.893
2024-10-26 03:00:00,66822.5,66960.0,66669.6,66883.9,2255.364
2024-10-26 04:00:00,66883.9,66968.0,66755.6,66920.9,1344.999
2024-10-26 05:00:00,66920.9,67197.1,66920.8,67105.0,2175.677
2024-10-26 06:00:00,67105.0,67212.0,67019.8,67144.0,1627.149
2024-10-26 07:00:00,67144.0,67168.0,66975.6,66988.4,1704.478
2024-10-26 08:00:00,66988.4,67148.0,66974.7,67103.9,1106.528
2024-10-26 09:00:00,67103.9,67240.0,67035.0,67035.0,1160.558
2024-10-26 10:00:00,67035.0,67158.6,66965.2,67029.9,1321.425
2024-10-26 11:00:00,67029.9,67139.9,66933.2,67104.6,1033.575
2024-10-26 12:00:00,67104.6,67151.3,66983.2,67006.2,826.725
2024-10-26 13:00:00,67006.2,67099.9,66826.0,66867.2,2351.361
2024-10-26 14:00:00,66867.2,66929.3,66701.5,66765.3,3286.806
2024-10-26 15:00:00,66765.3,66986.9,66733.3,66858.0,2395.619
2024-10-26 16:00:00,66858.0,67022.1,66761.0,66953.0,1533.296
2024-10-26 17:00:00,66953.0,67120.0,66931.7,67034.2,1110.532
2024-10-26 18:00:00,67034.2,67126.0,66993.0,67010.0,882.642
2024-10-26 19:00:00,67010.0,67162.0,67010.0,67149.9,1091.338
2024-10-26 20:00:00,67149.9,67442.7,67109.5,67239.8,2888.777
2024-10-26 21:00:00,67239.8,67247.2,67021.0,67146.0,1074.001
2024-10-26 22:00:00,67146.0,67211.0,67074.4,67108.3,692.175
2024-10-26 23:00:00,67108.3,67135.9,67059.9,67069.1,431.666
2024-10-27 00:00:00,67069.1,67097.9,66943.3,66989.8,1334.31
2024-10-27 01:00:00,66989.8,67114.8,66905.2,67055.8,1339.161
2024-10-27 02:00:00,67055.8,67095.7,67000.0,67032.0,594.848
2024-10-27 03:00:00,67032.0,67307.3,66970.0,67267.5,1483.771
2024-10-27 04:00:00,67267.5,67297.9,67094.0,67129.8,880.05
2024-10-27 05:00:00,67129.8,67200.0,67118.7,67160.8,507.697
2024-10-27 06:00:00,67160.8,67169.6,67102.2,67169.6,447.438
2024-10-27 07:00:00,67169.6,67218.1,67153.0,67176.8,477.007
2024-10-27 08:00:00,67176.8,67246.9,67148.1,67198.9,668.211
2024-10-27 09:00:00,67198.9,67198.9,67074.3,67124.9,1286.616
2024-10-27 10:00:00,67124.9,67187.5,67036.9,67063.3,1127.98
2024-10-27 11:00:00,67063.3,67164.8,67012.1,67099.1,1305.525
2024-10-27 12:00:00,67099.1,67493.0,67099.0,67377.7,3531.864
2024-10-27 13:00:00,67377.7,67748.9,67369.6,67588.8,5169.087
2024-10-27 14:00:00,67588.8,67721.9,67580.0,67666.4,1867.845
2024-10-27 15:00:00,67666.4,67837.4,67661.0,67760.0,2576.1
2024-10-27 16:00:00,67760.0,67866.8,67636.7,67813.9,2715.655
2024-10-27 17:00:00,67813.9,67999.3,67700.0,67737.5,2994.18
2024-10-27 18:00:00,67737.5,67750.0,67500.6,67531.8,2282.156
2024-10-27 19:00:00,67531.8,67826.0,67519.8,67814.9,1704.59
2024-10-27 20:00:00,67814.9,67901.9,67684.2,67738.0,1509.827
2024-10-27 21:00:00,67738.0,68188.7,67711.0,67900.6,3226.893
2024-10-27 22:00:00,67900.6,68311.6,67900.5,68085.4,6075.626
2024-10-27 23:00:00,68085.4,68263.1,67961.2,68001.1,2000.233
2024-10-28 00:00:00,68001.1,68103.2,67807.1,67830.4,2853.742
2024-10-28 01:00:00,67830.4,67886.3,67707.5,67722.9,1835.224
2024-10-28 02:00:00,67722.9,67837.8,67642.9,67778.0,1793.07
2024-10-28 03:00:00,67778.0,67963.0,67657.9,67694.1,2353.131
2024-10-28 04:00:00,67694.1,67769.4,67593.3,67712.3,1533.621
2024-10-28 05:00:00,67712.3,67931.5,67571.4,67875.5,1929.226
2024-10-28 06:00:00,67875.5,67930.0,67769.4,67930.0,1235.033
2024-10-28 07:00:00,67930.0,68675.0,67930.0,68399.4,10918.503
2024-10-28 08:00:00,68399.4,68570.2,68292.4,68292.4,4460.172
2024-10-28 09:00:00,68292.4,68590.0,68200.0,68541.4,3932.484
2024-10-28 10:00:00,68541.4,68826.1,68517.4,68621.6,7009.107
2024-10-28 11:00:00,68621.6,68764.0,68474.2,68757.0,3235.457
2024-10-28 12:00:00,68757.0,69066.9,68572.3,68891.6,10314.32
2024-10-28 13:00:00,68891.6,69280.0,68754.1,68795.6,15656.534
2024-10-28 14:00:00,68795.6,69084.7,68640.6,68819.4,8334.228
2024-10-28 15:00:00,68819.4,68831.6,68365.2,68454.6,7525.665
2024-10-28 16:00:00,68454.6,68962.5,68414.1,68676.6,5626.527
2024-10-28 17:00:00,68676.6,69187.6,68477.0,68949.8,6812.221
2024-10-28 18:00:00,68949.8,69217.9,68807.9,69173.4,4314.35
2024-10-28 19:00:00,69173.4,69941.5,69108.1,69599.2,22437.482
2024-10-28 20:00:00,69599.2,69693.0,69410.7,69630.8,3352.282
